ID_Item,Scenario,Country,Energy,Sector,Sub_Sector,Usage,Source,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Heat Demand,GB 2020,SI,na,TER,Buildings,space heating,Eurostat,TWh,1.864232871,1.918369888,1.912478095,1.908915183,1.908018703,1.909882132,1.906760552,1.900600499,1.893555067,1.885671246,1.876431971,1.865743773,1.854892181,1.844666771,1.835383845,1.825482826,1.812813764,1.798836552,1.78176632,1.762813425,1.741677158,1.718886944,1.695175523,1.670965602,1.646616192,1.6216936,1.596319275,1.570617575,1.544522163,1.518035421,1.491212485
Heat Demand,GB 2020,SK,na,TER,Buildings,space heating,Eurostat,TWh,6.569287474,6.820531855,6.858600661,6.881153909,6.889293625,6.883309341,6.863655872,6.831733801,6.812197524,6.795223403,6.793030172,6.769992893,6.745868255,6.72331381,6.701008597,6.679515533,6.649716428,6.616834958,6.572543335,6.515700374,6.445815844,6.363997497,6.274296053,6.17842894,6.076251413,5.970513969,5.862084955,5.752076868,5.641822552,5.530209687,5.417814379
Heat Demand,GB 2020,AT,na,RES,na,space heating,Eurostat,TWh,39.73181739,39.78817139,39.8355417,39.86761075,39.88259404,39.87922986,39.85396285,39.81390335,39.76389478,39.70393163,39.6324879,39.54949122,39.45775093,39.34811271,39.22154367,39.0770258,38.91238249,38.73578727,38.54478935,38.3401523,38.12230603,37.89125826,37.62761427,37.33074174,36.99967999,36.6333798,36.23238718,35.81513155,35.38087752,34.92843872,34.45917392
Heat Demand,GB 2020,BE,na,RES,na,space heating,Eurostat,TWh,53.10095583,52.98884887,52.87142208,52.74125039,52.59690194,52.43748835,52.25923293,52.071343,51.87985766,51.68483906,51.48580986,51.28559165,51.08515446,50.87276933,50.64869393,50.41234144,50.16054563,49.90120705,49.6305659,49.34914241,49.05683032,48.75329312,48.41300678,48.03504002,47.61799059,47.16052121,46.66146074,46.14380723,45.60775095,45.05341593,44.48128768
Heat Demand,GB 2020,BG,na,RES,na,space heating,Eurostat,TWh,13.71252882,13.6468989,13.57906639,13.50800719,13.43446465,13.3583067,13.28025054,13.2034922,13.12866046,13.05690446,12.98697221,12.91973125,12.85452936,12.79087815,12.73158887,12.67503057,12.61839133,12.55870487,12.4954333,12.43011606,12.36268883,12.29104843,12.21410003,12.13125964,12.04183737,11.94524109,11.83993948,11.72764638,11.60799059,11.48101783,11.34656749
Heat Demand,GB 2020,CH,na,RES,na,space heating,Eurostat,TWh,37.498523,37.39615678,37.28196977,37.15254142,37.00824125,36.84985362,36.67635535,36.49511692,36.30975784,36.11906445,35.92197447,35.72057764,35.5164146,35.3017836,35.0774164,34.84355145,34.59829241,34.34754497,34.08936352,33.8250644,33.55519293,33.27996512,32.98228234,32.6622198,32.3194317,31.95324952,31.56329158,31.16483801,30.75697306,30.33850388,29.90869397
Heat Demand,GB 2020,CZ,na,RES,na,space heating,Eurostat,TWh,42.32936632,42.53361152,42.71766628,42.87538889,43.00650991,43.11460849,43.19718984,43.26969373,43.33231304,43.39077101,43.43955516,43.47869767,43.50611886,43.52434769,43.53495896,43.54314615,43.54555077,43.53766896,43.51924248,43.49276825,43.45591893,43.40195121,43.32366253,43.21863381,43.08450661,42.91718652,42.71020351,42.46849001,42.19285012,41.88127341,41.53307016
Heat Demand,GB 2020,DE,na,RES,na,space heating,Eurostat,TWh,334.7830785,333.2431201,331.5770703,329.7651494,327.8238089,325.7868714,323.6171011,321.3949907,319.1429787,316.8793571,314.5875692,312.2798469,309.9797182,307.6082674,305.1712552,302.6623568,300.056449,297.4183723,294.7067226,291.9332419,289.1200671,286.2646969,283.2302936,280.0119765,276.6008462,272.9922474,269.1929282,265.3217407,261.3834525,257.3711964,253.2935985
Heat Demand,GB 2020,DK,na,RES,na,space heating,Eurostat,TWh,32.0908364,31.99990872,31.90637838,31.80490629,31.69374145,31.57156499,31.43528821,31.28980943,31.1381756,30.98041421,30.81588323,30.64594567,30.47025196,30.28122835,30.08013197,29.86727696,29.64115862,29.4068935,29.16276858,28.90967528,28.64804611,28.37836176,28.08643852,27.77256925,27.43677855,27.07891903,26.69899314,26.31063299,25.91421967,25.50995314,25.0981249
Heat Demand,GB 2020,ES,na,RES,na,space heating,Eurostat,TWh,56.38772893,55.9673085,55.54736518,55.12450828,54.69440456,54.26279072,53.82602746,53.39235403,52.97239894,52.56830106,52.17785065,51.80034156,51.43951724,51.07934673,50.72027452,50.36204885,50.00073756,49.6434826,49.28570219,48.92577994,48.56398353,48.19754193,47.80034199,47.36882383,46.9010344,46.3929412,45.84400982,45.27546892,44.68762546,44.08190492,43.46111808
Heat Demand,GB 2020,FI,na,RES,na,space heating,Eurostat,TWh,32.85102925,32.63170331,32.40799664,32.17462342,31.92962656,31.67530863,31.40844225,31.13573988,30.86041048,30.58318977,30.30278105,30.02113426,29.73952995,29.44852693,29.14982159,28.84286551,28.52795097,28.21025572,27.88796268,27.5620124,27.23290275,26.90240019,26.55652344,26.19507217,25.81779245,25.42479915,25.01631933,24.60509663,24.19226703,23.77693954,23.35832345
Heat Demand,GB 2020,FR,na,RES,na,space heating,Eurostat,TWh,246.2174442,244.9457314,243.6523187,242.311792,240.918882,239.4793698,237.9759042,236.4599994,234.9586731,233.4815975,232.0156485,230.5579891,229.1149198,227.6324674,226.1124505,224.5473014,222.9215635,221.2698853,219.570372,217.8172268,216.0086937,214.1521091,212.137997,209.9667553,207.6368672,205.1468951,202.4961746,199.7884209,197.0271255,194.2152042,191.3550988
Heat Demand,GB 2020,GB,na,RES,na,space heating,Eurostat,TWh,249.6909683,248.4623304,247.2081671,245.8924073,244.5082217,243.0515017,241.5045763,239.9106922,238.297483,236.664018,235.0078196,233.3414935,231.6700305,229.9410783,228.1572525,226.3185596,224.4133393,222.4800549,220.5038353,218.4898518,216.4395126,214.3535617,212.1215511,209.7424564,207.2122992,204.5266636,201.6815368,198.7766388,195.8116123,192.7864126,189.7017646
Heat Demand,GB 2020,GR,na,RES,na,space heating,Eurostat,TWh,23.50609091,23.42209556,23.327183,23.22164818,23.10673797,22.98345319,22.85274683,22.72167058,22.59218443,22.46530556,22.34035058,22.21822288,22.09687537,21.97770887,21.85790101,21.73721896,21.61296948,21.48182337,21.3424024,21.19414307,21.03787009,20.87177109,20.69364934,20.50126209,20.29507913,20.07397587,19.83674677,19.58439213,19.3163047,19.03236817,18.73219586
Heat Demand,GB 2020,HU,na,RES,na,space heating,Eurostat,TWh,40.52123468,40.59637725,40.6546508,40.69448115,40.71875365,40.72797727,40.72332089,40.71215136,40.69344957,40.67292705,40.64605936,40.61505684,40.57686245,40.53152792,40.47854849,40.41611581,40.34061421,40.2467305,40.13428422,40.00322185,39.86216655,39.70412738,39.51841723,39.30476034,39.06223997,38.79036436,38.48717664,38.15745221,37.80017281,37.41575259,37.00561953
Heat Demand,GB 2020,IT,na,RES,na,space heating,Eurostat,TWh,183.5361904,182.3740496,181.1956284,179.9815639,178.7281387,177.4474807,176.1263365,174.8031363,173.4964254,172.214689,170.9627762,169.7294741,168.5235868,167.2993414,166.0602481,164.8066022,163.5185493,162.2292879,160.920427,159.5922001,158.2466663,156.87086,155.380808,153.7737803,152.0472447,150.1922975,148.2087838,146.1704475,144.0798698,141.9328053,139.7323883
Heat Demand,GB 2020,LU,na,RES,na,space heating,Eurostat,TWh,3.725719025,3.726933782,3.729102961,3.730863745,3.730468624,3.726882111,3.719744881,3.71039021,3.699744772,3.688567653,3.67728377,3.666214629,3.655319895,3.643603671,3.630868612,3.616977594,3.601683893,3.585680732,3.568629117,3.550682144,3.531743365,3.511870967,3.489205568,3.463826975,3.435683315,3.404719346,3.370881936,3.335816953,3.299429538,3.26168989,3.222489014
Heat Demand,GB 2020,NL,na,RES,na,space heating,Eurostat,TWh,61.50446781,61.32399503,61.13674841,60.9336836,60.71306449,60.4748093,60.21353713,59.94201174,59.66504157,59.38288598,59.09157936,58.7936708,58.48798552,58.15911655,57.81022157,57.44267922,57.04792958,56.63375604,56.1976065,55.74198157,55.26823954,54.77737679,54.24217254,53.66354788,53.04158458,52.37629253,51.66781632,50.94271516,50.20203329,49.44674183,48.67764241
Heat Demand,GB 2020,NO,na,RES,na,space heating,Eurostat,TWh,24.40750516,24.37128638,24.33332604,24.28966568,24.23896396,24.18040705,24.11176778,24.03697539,23.95854722,23.87613879,23.78929258,23.69915949,23.60614575,23.50481019,23.3953679,23.27768528,23.15058999,23.01805398,22.87862729,22.73295221,22.58137738,22.42405444,22.2496302,22.05799039,21.84882089,21.62163341,21.37609235,21.12283141,20.8619523,20.59345224,20.31743767
Heat Demand,GB 2020,PL,na,RES,na,space heating,Eurostat,TWh,114.6352833,115.2201037,115.7794326,116.2555234,116.6252796,116.9317207,117.1950777,117.4243627,117.5958798,117.7424414,117.8805007,118.0025187,118.0741356,118.0991957,118.1024826,118.0880853,118.0315567,117.9095909,117.7310796,117.5012303,117.2106663,116.8501669,116.4093025,115.8855867,115.2754056,114.5749805,113.779452,112.8989801,111.9441984,110.9116764,109.790856
Heat Demand,GB 2020,PT,na,RES,na,space heating,Eurostat,TWh,5.045404141,5.005161834,4.964966625,4.924333638,4.88286841,4.840823487,4.797863114,4.755025692,4.712990847,4.67179911,4.631207627,4.591051089,4.551522828,4.511842409,4.47175257,4.431189657,4.389906524,4.348568443,4.306632327,4.264040195,4.220976222,4.177309531,4.130751263,4.081122621,4.028024643,3.971683218,3.91223566,3.8513926,3.789362289,3.725975623,3.661470514
Heat Demand,GB 2020,RO,na,RES,na,space heating,Eurostat,TWh,26.76676841,26.69719458,26.61695922,26.52622476,26.42459096,26.31376563,26.19414047,26.07518822,25.95990706,25.84857182,25.73971842,25.63669199,25.5356897,25.46033426,25.38666665,25.31355468,25.23757939,25.15177792,25.05796176,24.95328667,24.84135446,24.71855858,24.58311958,24.43314118,24.26699543,24.08460829,23.88655837,23.67330322,23.44378265,23.19896727,22.94327583
Heat Demand,GB 2020,SE,na,RES,na,space heating,Eurostat,TWh,43.47089348,43.41943532,43.35963259,43.2839009,43.18978878,43.07579507,42.9382008,42.78472391,42.620604,42.4463582,42.26234008,42.07174794,41.87654316,41.66811785,41.44761347,41.21561383,40.97049393,40.71945296,40.46019033,40.19377329,39.92071847,39.64141257,39.33544927,39.00256197,38.64172678,38.25184309,37.83157035,37.39917352,36.95399035,36.49539719,36.02281701
Heat Demand,GB 2020,SI,na,RES,na,space heating,Eurostat,TWh,6.178596685,6.20688149,6.231665892,6.252353677,6.268972892,6.282388134,6.292297408,6.301117619,6.308911308,6.316323365,6.322945476,6.329478101,6.335139489,6.339279935,6.342154837,6.343845541,6.343721794,6.341399597,6.336419235,6.32852251,6.317430126,6.303138014,6.284665994,6.261326715,6.23317703,6.19974776,6.160744301,6.116454214,6.066657515,6.0113624,5.950609155
Heat Demand,GB 2020,SK,na,RES,na,space heating,Eurostat,TWh,12.32406776,12.37295211,12.41825834,12.45845946,12.49320425,12.52205692,12.54657481,12.56894538,12.59115417,12.6139715,12.63655083,12.65850629,12.67920427,12.69809203,12.71607278,12.73430761,12.75087161,12.7643597,12.77168686,12.77283258,12.76782602,12.75517397,12.73395313,12.70330812,12.6631849,12.61311874,12.55148118,12.48022913,12.39925486,12.308049,12.20646751
